Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68a33674b022700d0ba1fe89,5d332957d0635b00013bd785,AWAITING REVIEW,Not Applicable,2025-08-18T14:19:52.460000Z,2025-08-18T14:32:21.640000Z,,2025-08-18T14:32:22.053871Z,750.0,C14M5UWB,8813,"English, Japanese","No, I have no issues seeing colours",30,Male,White,United States,United States,United States,English,No,Full-Time
68a33676bfe38624b0904540,62ac7d0d794fad54e6cf7d84,RETURNED,Not Applicable,2025-08-18T14:19:38.039000Z,,,2025-08-18T15:53:04.606746Z,,,1230,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a336781cb3e7cc4a46d6a8,641384b3dffcf39ec42d3c23,AWAITING REVIEW,Not Applicable,2025-08-18T14:19:49.858000Z,2025-08-18T14:45:49.945000Z,,2025-08-18T14:45:50.398578Z,1561.0,C14M5UWB,4586,English,"No, I have no issues seeing colours",50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a3368221e53e93f039dd07,55ac3198fdf99b6de3b68b23,RETURNED,Not Applicable,2025-08-18T14:22:19.768000Z,,,2025-08-18T15:53:04.610886Z,,,6595,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33683bb9720e33d8d5bbd,5b9ca13a06114100010699b8,RETURNED,Not Applicable,2025-08-18T14:20:19.334000Z,,,2025-08-18T15:53:04.611935Z,,,2521,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33683e63700b05eebe99c,67607e34fb2abbf20ec24851,AWAITING REVIEW,Not Applicable,2025-08-18T14:20:01.254000Z,2025-08-18T14:49:36.037000Z,,2025-08-18T14:49:36.455539Z,1775.0,C14M5UWB,1166,English,"No, I have no issues seeing colours",42,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a336865a44c158c9c1367b,676e8422294dd6823d5f77e3,RETURNED,Not Applicable,2025-08-18T14:19:56.473000Z,,,2025-08-18T15:53:04.616506Z,,,1234,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a336c30c6bbe802c3e28b4,67d98fdc3119bc87d2012ac3,AWAITING REVIEW,Not Applicable,2025-08-18T14:20:55.174000Z,2025-08-18T15:08:11.582000Z,,2025-08-18T15:08:12.042516Z,2837.0,C14M5UWB,1031,English,"No, I have no issues seeing colours",41,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68a336d20384121acb9f2425,57756cc47ba34c00010c8844,RETURNED,Not Applicable,2025-08-18T14:21:10.357000Z,,,2025-08-18T15:53:04.613209Z,,,4050,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a336d9e6c93a8e339ac3f7,5adb9688e0feeb0001ca9622,AWAITING REVIEW,Not Applicable,2025-08-18T14:21:17.331000Z,2025-08-18T14:39:31.779000Z,,2025-08-18T14:39:32.201779Z,1095.0,C14M5UWB,870,English,"No, I have no issues seeing colours",36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
68a336f7cf625de7a44b61d9,5e0a8de6b6385332d7cae588,AWAITING REVIEW,Not Applicable,2025-08-18T14:21:47.507000Z,2025-08-18T14:37:33.293000Z,,2025-08-18T14:37:33.672515Z,946.0,C14M5UWB,345,English,"No, I have no issues seeing colours",39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a336fceedafbccc1d7e5a7,6053e01a6a8e8516ba7d47a7,AWAITING REVIEW,Not Applicable,2025-08-18T14:21:48.936000Z,2025-08-18T14:53:17.528000Z,,2025-08-18T14:53:18.028314Z,1889.0,C14M5UWB,5225,English,"No, I have no issues seeing colours",58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a336ffa6e7d6f040e5dd72,665a1158d75699007466a154,AWAITING REVIEW,Not Applicable,2025-08-18T14:21:57.875000Z,2025-08-18T14:51:39.845000Z,,2025-08-18T14:51:40.321765Z,1782.0,C14M5UWB,867,English,"No, I have no issues seeing colours",54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68a33721b4b5180a65ac3fd1,668aff42ad8464c121d4a519,TIMED-OUT,Not Applicable,2025-08-18T14:29:03.362000Z,,,2025-08-18T15:53:04.617183Z,5042.0,,340,English,"No, I have no issues seeing colours",25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
68a3372cb8caaed6023ea811,679007d689cfa2445155da14,AWAITING REVIEW,Not Applicable,2025-08-18T14:22:40.461000Z,2025-08-18T14:39:59.106000Z,,2025-08-18T14:39:59.552961Z,1039.0,C14M5UWB,211,English,"No, I have no issues seeing colours",20,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a3372ef37709d0b949de03,67be04f9cae8554d5724b744,AWAITING REVIEW,Not Applicable,2025-08-18T14:26:59.407000Z,2025-08-18T14:42:50.321000Z,,2025-08-18T14:42:50.796655Z,951.0,C14M5UWB,559,English,"No, I have no issues seeing colours",23,Female,White,Canada,Canada,Canada,English,No,Full-Time
68a33738b01d8bd517c01012,5d4c7acd2799110019400b6a,RETURNED,Not Applicable,2025-08-18T14:22:55.604000Z,,,2025-08-18T15:53:04.619316Z,,,4396,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33754c5586a0b9836c651,5a7226d9f660ae0001a9a547,AWAITING REVIEW,Not Applicable,2025-08-18T14:25:37.026000Z,2025-08-18T14:49:55.087000Z,,2025-08-18T14:49:55.554266Z,1459.0,C14M5UWB,2733,English,"No, I have no issues seeing colours",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a3376ed430c58c26b8940d,663fc7f72fe5d2acae3176f2,AWAITING REVIEW,Not Applicable,2025-08-18T14:23:47.702000Z,2025-08-18T14:37:22.022000Z,,2025-08-18T14:37:22.594725Z,815.0,C14M5UWB,491,English,"No, I have no issues seeing colours",27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a33772aecf60209f0d98b2,66660a053b08e2a34f9b945c,RETURNED,Not Applicable,2025-08-18T14:32:28.263000Z,,,2025-08-18T15:53:04.635433Z,,,3169,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33782caae48084e5d57dd,665c651563503064d1dbba1b,AWAITING REVIEW,Not Applicable,2025-08-18T14:24:02.146000Z,2025-08-18T14:44:57.309000Z,,2025-08-18T14:44:57.710439Z,1256.0,C14M5UWB,433,"English, Spanish","No, I have no issues seeing colours",25,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68a337863157c8620e69aa86,612adba08b8235b31539c704,RETURNED,Not Applicable,2025-08-18T14:24:12.872000Z,,,2025-08-18T15:53:04.622355Z,,,2260,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a337a7f8ee1ce06b506703,66e046b11e9e1bd327a5c240,RETURNED,Not Applicable,2025-08-18T14:24:51.321000Z,,,2025-08-18T15:53:04.624515Z,,,1807,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a337dfe1e968da33fdb64b,6787af1aae2fd79b72583f09,AWAITING REVIEW,Not Applicable,2025-08-18T14:25:39.692000Z,2025-08-18T14:50:05.047000Z,,2025-08-18T14:50:05.480515Z,1466.0,C14M5UWB,213,"Spanish, English","No, I have no issues seeing colours",19,Female,White,Mexico,United States,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
68a337e720b31ece8d9f3186,613dd5fb512aabe8d5d32393,AWAITING REVIEW,Not Applicable,2025-08-18T14:26:05.322000Z,2025-08-18T15:00:39.481000Z,,2025-08-18T15:00:40.689889Z,2075.0,C14M5UWB,4286,English,"No, I have no issues seeing colours",35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
68a337f2529b6fcf4fa4db6d,5fefefa4c9707d3516361c9c,RETURNED,Not Applicable,2025-08-18T14:25:54.861000Z,,,2025-08-18T15:53:04.626966Z,,,12545,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a337f83f427ed0eeb2d14a,67a8fa10b4db1990f7372f01,AWAITING REVIEW,Not Applicable,2025-08-18T14:26:00.069000Z,2025-08-18T14:55:44.800000Z,,2025-08-18T14:55:45.229551Z,1785.0,C14M5UWB,1133,English,"No, I have no issues seeing colours",32,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a33827edf2f85256892b90,678e6eb7170e3a5da7c4ab91,RETURNED,Not Applicable,2025-08-18T14:26:47.516000Z,,,2025-08-18T15:53:04.630054Z,,,3075,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33856a1cdc39e0c661be4,56f7e6ee35c4760006278ee0,RETURNED,Not Applicable,2025-08-18T14:27:38.199000Z,,,2025-08-18T15:53:04.631809Z,,,1245,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33871e15f38916fd304a5,5969496f06679c00014b818e,RETURNED,Not Applicable,2025-08-18T14:28:01.916000Z,,,2025-08-18T15:53:04.633706Z,,,4499,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a338d6b8d102fd684dd0c0,6658b2c33d4c39023821ce21,AWAITING REVIEW,Not Applicable,2025-08-18T14:29:56.207000Z,2025-08-18T14:52:16.610000Z,,2025-08-18T14:52:17.018087Z,1341.0,C14M5UWB,221,English,"No, I have no issues seeing colours",21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
68a338d8e111d22ab475b0fe,59479251f236120001ecf9a2,AWAITING REVIEW,Not Applicable,2025-08-18T14:30:00.325000Z,2025-08-18T14:59:22.627000Z,,2025-08-18T14:59:23.135526Z,1763.0,C14M5UWB,2626,English,"No, I have no issues seeing colours",56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a338d8fa09343e9150e61e,5fae8e8b0722ba03b781d40b,AWAITING REVIEW,Not Applicable,2025-08-18T14:29:47.183000Z,2025-08-18T14:53:17.303000Z,,2025-08-18T14:53:17.729544Z,1411.0,C14M5UWB,921,English,"No, I have no issues seeing colours",38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
68a338d90b9f189d5a7e2f38,651c1d7524852e9f9d614ce3,AWAITING REVIEW,Not Applicable,2025-08-18T14:29:59.699000Z,2025-08-18T14:39:50.495000Z,,2025-08-18T14:39:50.903856Z,591.0,C14M5UWB,1823,English,"No, I have no issues seeing colours",53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a338ff78733292f5536d3f,5f356cbffb4cea5170d04fd9,AWAITING REVIEW,Not Applicable,2025-08-18T14:33:16.525000Z,2025-08-18T14:57:17.228000Z,,2025-08-18T14:57:22.614903Z,1441.0,C14M5UWB,1988,English,"No, I have no issues seeing colours",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a33957ded169c12e1f7d11,58a5cf959e040a0001399f07,AWAITING REVIEW,Not Applicable,2025-08-18T14:31:54.814000Z,2025-08-18T14:48:30.850000Z,,2025-08-18T14:48:31.302453Z,997.0,C14M5UWB,9524,English,"No, I have no issues seeing colours",33,Female,White,United States,United States,United States,English,No,Full-Time
68a339817749577f59af8d0a,5875778b5c17910001ea4f35,AWAITING REVIEW,Not Applicable,2025-08-18T14:32:50.298000Z,2025-08-18T15:25:05.946000Z,,2025-08-18T15:25:06.336964Z,3136.0,C14M5UWB,7190,English,"No, I have no issues seeing colours",45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a33a3623acc3c1a1729674,642ef01a04c9f327767cde23,AWAITING REVIEW,Not Applicable,2025-08-18T14:38:07.533000Z,2025-08-18T15:17:53.349000Z,,2025-08-18T15:17:53.797756Z,2386.0,C14M5UWB,2067,English,"No, I have no issues seeing colours",53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a33a4472338c3bed806782,5e3ddcf95556b204cb143eab,AWAITING REVIEW,Not Applicable,2025-08-18T14:35:52.365000Z,2025-08-18T14:49:06.391000Z,,2025-08-18T14:49:06.884791Z,795.0,C14M5UWB,2924,"Russian, English","No, I have no issues seeing colours",31,Female,White,Russian Federation,United Kingdom,Russian Federation,Russian,No,Part-Time
68a33ab2193bcdd7bf1333e1,66084cde8c8b94db6ce51ac9,RETURNED,Not Applicable,2025-08-18T14:37:38.484000Z,,,2025-08-18T15:53:04.641994Z,,,1150,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33ac57e12ff9f5310664e,60ca4cfb5c287146cad0695a,RETURNED,Not Applicable,2025-08-18T14:38:04.711000Z,,,2025-08-18T15:53:04.642858Z,,,9930,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a33ad213c4ee8e080aefec,67a96562e2b052e6c15ed963,AWAITING REVIEW,Not Applicable,2025-08-18T14:38:10.514000Z,2025-08-18T15:02:18.164000Z,,2025-08-18T15:02:18.603566Z,1448.0,C14M5UWB,691,English,"No, I have no issues seeing colours",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Unemployed (and job seeking)
68a33b39bc9de74121c05bdf,5e51dc7483c96c2148353e25,AWAITING REVIEW,Not Applicable,2025-08-18T14:39:56.863000Z,2025-08-18T14:53:38.876000Z,,2025-08-18T14:53:39.314818Z,823.0,C14M5UWB,1779,English,"No, I have no issues seeing colours",37,Female,White,United States,United Kingdom,United States,English,No,Full-Time
68a33b8cd688accc68b085c8,66b3baa4900bec0442ea4647,AWAITING REVIEW,Not Applicable,2025-08-18T14:41:16.427000Z,2025-08-18T15:38:18.678000Z,,2025-08-18T15:38:19.138036Z,3423.0,C14M5UWB,3131,English,"No, I have no issues seeing colours",29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a33ba9e3ac85dd59442977,67e0870d582edce0a2764d1f,AWAITING REVIEW,Not Applicable,2025-08-18T14:41:52.775000Z,2025-08-18T15:09:53.891000Z,,2025-08-18T15:09:54.413868Z,1682.0,C14M5UWB,2032,English,"No, I have no issues seeing colours",28,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
68a33bb1069ef383db4625e8,5ff4ebaadd8cf1c332708eea,AWAITING REVIEW,Not Applicable,2025-08-18T14:41:53.337000Z,2025-08-18T15:05:49.452000Z,,2025-08-18T15:05:49.946779Z,1437.0,C14M5UWB,1561,"English, Russian","No, I have no issues seeing colours",35,Female,White,Russian Federation,Canada,Canada,Russian,DATA_EXPIRED,DATA_EXPIRED
68a33c21bf933ffe13c3ca33,59e7232f24d7bf00012f112e,AWAITING REVIEW,Not Applicable,2025-08-18T14:47:17.481000Z,2025-08-18T15:01:55.179000Z,,2025-08-18T15:01:55.607852Z,878.0,C14M5UWB,4521,English,"No, I have no issues seeing colours",36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a33c9191f4430812aaf003,5ee0edcb962eba464f486b40,AWAITING REVIEW,Not Applicable,2025-08-18T14:45:37.591000Z,2025-08-18T16:11:11.333000Z,,2025-08-18T16:11:11.710857Z,5134.0,NOCODE,4308,English,"No, I have no issues seeing colours",66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68a33c9d0b9f189d5a7e3057,5b97f70161c19e00018db4a8,AWAITING REVIEW,Not Applicable,2025-08-18T14:45:58.679000Z,2025-08-18T15:07:40.220000Z,,2025-08-18T15:07:40.630396Z,1302.0,C14M5UWB,10218,English,"No, I have no issues seeing colours",41,Male,Mixed,United States,United States,United States,English,No,Full-Time
68a33d1021cc21ae5b30b88e,664df024c7ce709382bea0ed,AWAITING REVIEW,Not Applicable,2025-08-18T14:47:59.417000Z,2025-08-18T15:07:16.111000Z,,2025-08-18T15:07:16.601184Z,1157.0,C14M5UWB,1937,English,"No, I have no issues seeing colours",35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a33dc10d59993c0d5baf94,609551c1ade88f8463666fb8,AWAITING REVIEW,Not Applicable,2025-08-18T14:52:14.263000Z,2025-08-18T15:18:14.819000Z,,2025-08-18T15:18:15.226426Z,1561.0,C14M5UWB,2932,English,"No, I have no issues seeing colours",25,Male,Asian,United States,United States,United States,Chinese,No,Full-Time
68a33e0667c42122ca665707,6765e3e630aa57d5175dce36,AWAITING REVIEW,Not Applicable,2025-08-18T14:51:52.743000Z,2025-08-18T15:10:37.619000Z,,2025-08-18T15:10:38.113507Z,1125.0,C14M5UWB,347,English,"No, I have no issues seeing colours",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a33e085f6d3b8a3261c57b,65651805d1afb42ba1a55476,AWAITING REVIEW,Not Applicable,2025-08-18T14:51:52.502000Z,2025-08-18T15:27:06.002000Z,,2025-08-18T15:27:06.381108Z,2114.0,C14M5UWB,1998,"Chinese, English, Cantonese, Mandarin","No, I have no issues seeing colours",53,Male,Asian,Hong Kong,United Kingdom,United Kingdom,Cantonese,Yes,Part-Time
68a33e108c31aa1b2a634220,6605b86838c8ba1440cd547c,AWAITING REVIEW,Not Applicable,2025-08-18T14:52:00.685000Z,2025-08-18T15:14:20.278000Z,,2025-08-18T15:14:20.667734Z,1340.0,C14M5UWB,486,"English, French","No, I have no issues seeing colours",50,Male,White,Canada,Canada,Canada,English,No,Full-Time
68a33e3af3385cc31ba86bd8,5d55d43e25dd4c00174122dc,AWAITING REVIEW,Not Applicable,2025-08-18T14:52:42.940000Z,2025-08-18T15:08:30.006000Z,,2025-08-18T15:08:30.459439Z,948.0,C14M5UWB,3786,English,"No, I have no issues seeing colours",49,Male,White,United States,United States,United States,English,No,Full-Time
68a33f1197811e184fe907f4,5e10c664e7802178da96078a,AWAITING REVIEW,Not Applicable,2025-08-18T14:57:37.261000Z,2025-08-18T15:40:14.163000Z,,2025-08-18T15:40:14.630136Z,2557.0,C14M5UWB,519,English,"No, I have no issues seeing colours",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68a33f7422587d968e2e6112,631623dc8a64a7f2d743deac,AWAITING REVIEW,Not Applicable,2025-08-18T14:57:56.643000Z,2025-08-18T15:24:30.510000Z,,2025-08-18T15:24:30.983612Z,1594.0,C14M5UWB,3648,English,"No, I have no issues seeing colours",55,Male,Asian,Philippines,United Kingdom,United Kingdom,Tagalog-Filipino,No,Full-Time
68a341d0691ddd73069f273c,57811ce809fb910001335702,RETURNED,Not Applicable,2025-08-18T15:08:04.333000Z,,,2025-08-18T15:53:04.648102Z,,,372,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a3444929453f2d9702602f,666ee8731e58823c1fda4f0c,AWAITING REVIEW,Not Applicable,2025-08-18T15:21:48.032000Z,2025-08-18T15:52:38.559000Z,,2025-08-18T15:52:38.964255Z,1851.0,C14M5UWB,150,"English, Japanese","No, I have no issues seeing colours",22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
68a34674ae3ba70e4704c46f,677564db10691f008b2aba14,AWAITING REVIEW,Not Applicable,2025-08-18T15:28:03.907000Z,2025-08-18T15:43:25.336000Z,,2025-08-18T15:43:25.737031Z,922.0,C14M5UWB,197,English,"No, I have no issues seeing colours",38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68a34d200e38f3179d541d09,5ef7204033605901ce86c0b0,AWAITING REVIEW,Not Applicable,2025-08-18T16:00:43.797000Z,2025-08-18T16:19:39.442000Z,,2025-08-18T16:19:40.070080Z,1136.0,C14M5UWB,1399,English,"No, I have no issues seeing colours",29,Female,White,Canada,Canada,Canada,English,No,Full-Time
