Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68a49b6729c087b714ce5e88,652c3486250595e2f18d3d7f,AWAITING REVIEW,Not Applicable,2025-08-19T15:42:36.553000Z,2025-08-19T16:35:07.928000Z,,2025-08-19T16:35:08.341247Z,3152.0,C14M5UWB,2210,English,"No, I have no issues seeing colours",42,Female,Black,Ghana,United States,United States,English,Yes,Full-Time
68a49b8d2afa3b2911079acd,67eee89119de070d8b864f60,AWAITING REVIEW,Not Applicable,2025-08-19T15:43:09.123000Z,2025-08-19T16:32:09.396000Z,,2025-08-19T16:32:09.846851Z,2941.0,C14M5UWB,1370,English,"No, I have no issues seeing colours",35,Male,White,United States,United States,United States,English,Yes,Full-Time
68a49ba144b79d7abb1cdbe4,5ea9c57990b83d0f9b246749,AWAITING REVIEW,Not Applicable,2025-08-19T15:43:32.539000Z,2025-08-19T16:03:01.161000Z,,2025-08-19T16:03:01.572894Z,1169.0,C14M5UWB,384,English,"No, I have no issues seeing colours",27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
68a49bb864ac958c5820b586,62b9c2f1e55fe9f17dfedc5d,AWAITING REVIEW,Not Applicable,2025-08-19T15:44:05.026000Z,2025-08-19T16:19:13.671000Z,,2025-08-19T16:19:14.120687Z,2109.0,C14M5UWB,8848,English,"No, I have no issues seeing colours",46,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
68a49bbd0f45dd8178fddd51,559e6830fdf99b4f0b98514a,AWAITING REVIEW,Not Applicable,2025-08-19T15:44:00.867000Z,2025-08-19T16:04:53.318000Z,,2025-08-19T16:04:53.824696Z,1253.0,C14M5UWB,8863,English,"No, I have no issues seeing colours",49,Female,White,United States,United States,United States,English,No,Full-Time
68a49beeb0174e6dfcf1ad43,67045f273ed1a494b6504788,AWAITING REVIEW,Not Applicable,2025-08-19T15:45:47.106000Z,2025-08-19T16:06:52.642000Z,,2025-08-19T16:06:53.056060Z,1266.0,C14M5UWB,491,English,"No, I have no issues seeing colours",31,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49c3543a369a2ecc7ab22,5f4ac049c374f51158b481ba,AWAITING REVIEW,Not Applicable,2025-08-19T15:46:33.297000Z,2025-08-19T16:18:37.172000Z,,2025-08-19T16:18:37.632597Z,1924.0,C14M5UWB,2972,"English, Urdu","No, I have no issues seeing colours",51,Male,Asian,Pakistan,United Kingdom,United Kingdom,English,No,Full-Time
68a49c3a10bde5f963834616,62a889993e01c9e01ee7066e,AWAITING REVIEW,Not Applicable,2025-08-19T15:46:05.295000Z,2025-08-19T16:05:36.823000Z,,2025-08-19T16:05:37.243299Z,1172.0,C14M5UWB,10915,"English, Spanish","No, I have no issues seeing colours",47,Female,White,United States,United States,United States,English,No,Full-Time
68a49c79ad9f0e72e985730b,6703ab41573b8349d086e32f,AWAITING REVIEW,Not Applicable,2025-08-19T15:47:20.260000Z,2025-08-19T16:05:54.099000Z,,2025-08-19T16:05:54.505404Z,1114.0,C14M5UWB,65,English,"No, I have no issues seeing colours",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a49c81d3e8b7828ebe76ef,5ed005980fdb830a7bfeaf4b,AWAITING REVIEW,Not Applicable,2025-08-19T15:47:17.325000Z,2025-08-19T16:01:23.447000Z,,2025-08-19T16:01:23.959437Z,847.0,C14M5UWB,1921,English,"No, I have no issues seeing colours",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49ca804922573529f71e8,5c4f7b99b33a5300013dbfdd,AWAITING REVIEW,Not Applicable,2025-08-19T15:47:55.344000Z,2025-08-19T16:01:44.842000Z,,2025-08-19T16:01:45.285314Z,830.0,C14M5UWB,3735,English,"No, I have no issues seeing colours",29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49cb2f055f9f48f70afa7,5ba641d1168e5e0001e4275d,AWAITING REVIEW,Not Applicable,2025-08-19T15:48:05.223000Z,2025-08-19T16:02:07.758000Z,,2025-08-19T16:02:08.437669Z,843.0,C14M5UWB,690,English,"No, I have no issues seeing colours",25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49ce33e975ac434a26b1c,60ddc62b071a009e0b0c2922,AWAITING REVIEW,Not Applicable,2025-08-19T15:49:00.827000Z,2025-08-19T16:25:05.809000Z,,2025-08-19T16:25:06.218658Z,2165.0,C14M5UWB,909,English,"No, I have no issues seeing colours",39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49ce546bdbc0932e62e31,5c4196dae14431000107574d,AWAITING REVIEW,Not Applicable,2025-08-19T15:49:06.381000Z,2025-08-19T16:34:27.329000Z,,2025-08-19T16:34:27.735747Z,2721.0,APPL2,1040,English,"No, I have no issues seeing colours",59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68a49cea91bcbdfc65e918e6,671d0a511d7089c757cf2dcd,AWAITING REVIEW,Not Applicable,2025-08-19T15:49:04.490000Z,2025-08-19T16:03:23.805000Z,,2025-08-19T16:03:24.876466Z,860.0,C14M5UWB,1515,English,"No, I have no issues seeing colours",52,Female,Mixed,United States,United States,United States,English,No,Full-Time
68a49d25d65064f906191474,6658d105095fc1ce71c51d57,AWAITING REVIEW,Not Applicable,2025-08-19T15:50:02.597000Z,2025-08-19T16:17:43.005000Z,,2025-08-19T16:17:43.454685Z,1661.0,C14M5UWB,965,English,"No, I have no issues seeing colours",43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68a49d5498e09b9a2ac0f26d,5e5913ae7a584411eb9ab586,AWAITING REVIEW,Not Applicable,2025-08-19T15:50:56.275000Z,2025-08-19T16:13:05.419000Z,,2025-08-19T16:13:06.162422Z,1330.0,C14M5UWB,1043,English,"No, I have no issues seeing colours",50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68a49da0d3b69556a443b5f5,5a55c8d276d1c60001aadcb0,AWAITING REVIEW,Not Applicable,2025-08-19T15:52:04.420000Z,2025-08-19T16:11:16.416000Z,,2025-08-19T16:11:16.900646Z,1152.0,C14M5UWB,2146,English,"No, I have no issues seeing colours",43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a49dad31fa03287918b4e7,64d5219df0415c9a7c609c19,AWAITING REVIEW,Not Applicable,2025-08-19T15:52:24.459000Z,2025-08-19T16:14:37.668000Z,,2025-08-19T16:14:38.168455Z,1334.0,C14M5UWB,7888,English,"No, I have no issues seeing colours",50,Male,White,United States,United States,United States,English,No,Full-Time
68a49dbb4aa4ccc2f6ee0bd8,644b1e452a0061d713dcbf4a,AWAITING REVIEW,Not Applicable,2025-08-19T15:57:57.572000Z,2025-08-19T16:37:01.120000Z,,2025-08-19T16:37:01.528643Z,2344.0,C14M5UWB,2269,English,"No, I have no issues seeing colours",51,Male,Asian,Vietnam,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a49e09c222b28b33e50af5,6043df064bb99241f1a7c32d,AWAITING REVIEW,Not Applicable,2025-08-19T15:53:51.895000Z,2025-08-19T16:21:56.451000Z,,2025-08-19T16:21:56.860862Z,1685.0,C14M5UWB,1645,English,"No, I have no issues seeing colours",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49e13f25a7a19615d8d94,63ed1b44dc847ac2c0e41f82,AWAITING REVIEW,Not Applicable,2025-08-19T15:55:22.148000Z,2025-08-19T16:10:01.291000Z,,2025-08-19T16:10:01.996945Z,880.0,C14M5UWB,3054,English,"No, I have no issues seeing colours",41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a49e17cbd61f94d2a5e9b5,5eadaff848b26f4483ae62d9,AWAITING REVIEW,Not Applicable,2025-08-19T15:53:59.496000Z,2025-08-19T16:34:54.105000Z,,2025-08-19T16:34:54.528243Z,2455.0,C14M5UWB,6680,English,"No, I have no issues seeing colours",44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a49e29934a25f656461a41,58ff31a1d10e2b000108579e,AWAITING REVIEW,Not Applicable,2025-08-19T15:54:25.267000Z,2025-08-19T16:19:42.356000Z,,2025-08-19T16:19:42.861345Z,1518.0,C14M5UWB,3199,English,"No, I have no issues seeing colours",57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a49e3934743f2c4b23c521,5ced66139b5b490001b688ed,AWAITING REVIEW,Not Applicable,2025-08-19T15:55:28.351000Z,2025-08-19T16:18:18.029000Z,,2025-08-19T16:18:18.473373Z,1370.0,C14M5UWB,4586,English,"No, I have no issues seeing colours",50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a49e58053137e4a5a28cc7,650062cd6cef58594c7a5c78,AWAITING REVIEW,Not Applicable,2025-08-19T15:55:23.955000Z,2025-08-19T16:21:01.595000Z,,2025-08-19T16:21:02.076834Z,1538.0,C14M5UWB,1306,English,"No, I have no issues seeing colours",42,Female,White,Canada,Canada,Canada,English,No,Full-Time
68a49f5442e2050553546165,662954f2cb1bde784c9a4ad4,AWAITING REVIEW,Not Applicable,2025-08-19T15:59:16.442000Z,2025-08-19T16:08:32.234000Z,,2025-08-19T16:08:32.657503Z,556.0,4242,3367,English,"No, I have no issues seeing colours",49,Male,White,United States,United States,United States,English,No,Part-Time
68a49fe2972e59db737c8f8b,6661b06c21462099a317b881,AWAITING REVIEW,Not Applicable,2025-08-19T16:02:03.050000Z,2025-08-19T16:13:52.082000Z,,2025-08-19T16:13:52.604453Z,710.0,C14M5UWB,565,English,"No, I have no issues seeing colours",23,Male,Asian,Canada,Canada,Canada,Cantonese,DATA_EXPIRED,DATA_EXPIRED
68a4a0144f1a9ba3bc15c858,5deed93eb235fc5888f1fcd5,AWAITING REVIEW,Not Applicable,2025-08-19T16:04:30.081000Z,2025-08-19T16:29:06.728000Z,,2025-08-19T16:29:07.364850Z,1477.0,C14M5UWB,1680,English,"No, I have no issues seeing colours",35,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68a4a1b3a4dc93653bad87fe,677c455afc1062faab5b165e,AWAITING REVIEW,Not Applicable,2025-08-19T16:09:26.799000Z,2025-08-19T16:26:53.352000Z,,2025-08-19T16:26:53.787646Z,1047.0,C14M5UWB,700,English,"No, I have no issues seeing colours",43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a4a1eb99bc2e79e48877a8,681483783a042ecec50bfb17,AWAITING REVIEW,Not Applicable,2025-08-19T16:10:58.377000Z,2025-08-19T16:38:28.841000Z,,2025-08-19T16:38:29.271170Z,1651.0,C14M5UWB,604,English,"No, I have no issues seeing colours",50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a4a214ce48002476e39af9,6023f94d1951e70ae21770ec,AWAITING REVIEW,Not Applicable,2025-08-19T16:11:03.977000Z,2025-08-19T16:33:10.508000Z,,2025-08-19T16:33:10.893077Z,1327.0,C14M5UWB,2210,"English, Lithuanian","No, I have no issues seeing colours",37,Male,White,United Kingdom,United Kingdom,United Kingdom,Lithuanian,Yes,Full-Time
68a4a250a491f93bcd9e0d91,67c70c52a1bcef4f5a09bb5b,AWAITING REVIEW,Not Applicable,2025-08-19T16:12:00.841000Z,2025-08-19T16:32:10.294000Z,,2025-08-19T16:32:10.722408Z,1210.0,C14M5UWB,597,English,"No, I have no issues seeing colours",28,Male,Asian,Canada,Canada,Canada,English,No,Part-Time
68a4a3bc74457b4fcae11879,572f526c3c27e7000e0b8aaa,AWAITING REVIEW,Not Applicable,2025-08-19T16:21:44.018000Z,2025-08-19T16:47:22.974000Z,,2025-08-19T16:47:23.377818Z,1539.0,C14M5UWB,7479,English,"No, I have no issues seeing colours",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68a4a56ab57b77e481893ca3,675f29c1c465ee80225d15e3,AWAITING REVIEW,Not Applicable,2025-08-19T16:25:30.004000Z,2025-08-19T16:40:21.014000Z,,2025-08-19T16:40:21.409497Z,892.0,C14M5UWB,1450,English,"No, I have no issues seeing colours",52,Male,White,United States,United States,United States,English,No,Part-Time
68a4a600a7950cc717bd7eb7,5efd22056ec55516587f32a6,AWAITING REVIEW,Not Applicable,2025-08-19T16:27:44.400000Z,2025-08-19T16:57:07.691000Z,,2025-08-19T16:57:08.173753Z,1764.0,C14M5UWB,6197,"English, German","No, I have no issues seeing colours",27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
68a4a763d3235c3dbbdc00c2,5c55c45f53fba80001bcf323,AWAITING REVIEW,Not Applicable,2025-08-19T16:33:39.936000Z,2025-08-19T16:46:17.575000Z,,2025-08-19T16:46:17.973576Z,758.0,C14M5UWB,6100,English,"No, I have no issues seeing colours",34,Female,Mixed,United States,United States,United States,English,No,Other
68a4aa3e945a67b672b5f7a1,67cf28a2280e7e75fbbacbff,AWAITING REVIEW,Not Applicable,2025-08-19T16:45:50.926000Z,2025-08-19T17:17:37.314000Z,,2025-08-19T17:17:37.751612Z,1907.0,C14M5UWB,1718,English,"No, I have no issues seeing colours",50,Male,White,United States,United States,United States,English,No,Full-Time
68a4b6f271a7766ed1fa183f,65cb86a7e667e637599a3af3,AWAITING REVIEW,Not Applicable,2025-08-19T17:40:07.562000Z,2025-08-19T18:04:00.518000Z,,2025-08-19T18:04:01.393238Z,1433.0,C14M5UWB,1499,"Tagalog-Filipino, English","No, I have no issues seeing colours",26,Female,Asian,Philippines,United States,Philippines,Tagalog-Filipino,No,Full-Time
68a4b79f79b72085e8a0fb31,62976e7114308ee7c69d10ae,AWAITING REVIEW,Not Applicable,2025-08-19T17:43:00.325000Z,2025-08-19T17:55:00.320000Z,,2025-08-19T17:55:00.854695Z,720.0,C14M5UWB,4089,English,"No, I have no issues seeing colours",42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a4999df12a5f77b884b703,651c2cc23704dc10500ae77c,RETURNED,Not Applicable,2025-08-19T15:35:03.742000Z,,,,,,3412,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a499b03409050a3cb66ad7,66d1a34290c0181302a08f66,RETURNED,Not Applicable,2025-08-19T15:35:17.901000Z,,,,,,1835,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a499e7b5c224276bf55292,5cb5e6927a92c500015c0de1,RETURNED,Not Applicable,2025-08-19T15:36:11.293000Z,,,,,,5177,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a499ecef1ad8b37dd88f2f,59c0782e5364260001dc4740,RETURNED,Not Applicable,2025-08-19T15:36:19.956000Z,,,,,,7724,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49a1b83b284b7873b7195,63936bad01efa1e55f6e149d,RETURNED,Not Applicable,,,,,,,4952,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49a26ad8c08ff90d25f0e,5be8dab5d153f500019ab320,RETURNED,Not Applicable,2025-08-19T15:48:00.009000Z,,,,,,10326,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49ac7d95803e6f124fcd2,5ed559e5afbd830e2117ed55,RETURNED,Not Applicable,2025-08-19T15:39:54.598000Z,,,,,,13078,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49bbaf12a5f77b884b72f,63d7f1983e82a895912b3b32,RETURNED,Not Applicable,2025-08-19T15:43:58.009000Z,,,,,,954,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49bf5e8d04cce4aaf4cf9,5e2f5b28129198070e2996db,RETURNED,Not Applicable,2025-08-19T15:45:06.037000Z,,,,,,9377,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49c1f44b79d7abb1cdbf7,67246794a85893f571f01fcc,RETURNED,Not Applicable,2025-08-19T15:45:42.290000Z,,,,,,1626,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49cb580c6eff05a8b1487,5ea47bda5b1a9807ed89eb76,RETURNED,Not Applicable,2025-08-19T15:48:10.391000Z,,,,,,8371,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49ccf8389d778d5f318c4,677401d939f129f94d412a63,RETURNED,Not Applicable,2025-08-19T15:48:36.326000Z,,,,,,508,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49e4ced3f0037b4ff2fc3,66706191120230e6a89ddd0e,RETURNED,Not Applicable,2025-08-19T15:54:55.620000Z,,,,,,1835,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49e89acc990580c05503b,5d1c9d39ff67e3000140ca87,RETURNED,Not Applicable,2025-08-19T15:56:07.630000Z,,,,,,3491,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49ed3914d77a170f0a952,67a8180879799b283e4ae296,TIMED-OUT,Not Applicable,2025-08-19T15:57:13.590000Z,,,,7837.0,,1157,English,"No, I have no issues seeing colours",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a49f1a32c1af858e20bfaf,58642f4de16d530001b34622,RETURNED,Not Applicable,2025-08-19T16:07:55.766000Z,,,,,,10361,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49f500090b3bb71752423,666ec9dfb9039b8071d8bb25,RETURNED,Not Applicable,2025-08-19T16:00:29.981000Z,,,,,,590,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49f66717e4279408ba409,616410529bf3660626527235,RETURNED,Not Applicable,2025-08-19T15:59:34.025000Z,,,,,,2471,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49f9f333589dcd6edd114,663531819b6036524054c4f0,RETURNED,Not Applicable,2025-08-19T16:01:02.827000Z,,,,,,1033,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a49ffbe78f5f6a30aca8ed,6848926c273c09f28311df5c,RETURNED,Not Applicable,2025-08-19T16:02:03.712000Z,,,,,,194,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a4a087dcc7708377b9b360,5ff85cb8d2ca6f03514e637a,RETURNED,Not Applicable,2025-08-19T16:04:33.995000Z,,,,,,1479,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a4a0c6442f714e05ec5e69,5f1eca10a2b0e500083737ef,RETURNED,Not Applicable,2025-08-19T16:05:38.512000Z,,,,,,3264,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a4a29bce4561a54dc854d2,6012ed349807110d8eb941a6,RETURNED,Not Applicable,2025-08-19T16:13:18.519000Z,,,,,,2189,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a4a3d8721efc1c7000bafd,5b421b9ac2e3810001763252,RETURNED,Not Applicable,2025-08-19T16:18:32.414000Z,,,,,,5103,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
