Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68c2f6b4db83098ba7c7fd4f,6723a12849796982b39f3c28,AWAITING REVIEW,Not Applicable,2025-09-11T16:20:08.576000Z,2025-09-11T16:55:46.072000Z,,2025-09-11T16:55:46.548859Z,2138.0,C7TJCFB5,1144,"English, Hindi","No, I have no issues seeing colours",23,Female,Asian,India,United States,India,English,Yes,Unemployed (and job seeking)
68c2f6dc4f8c9c2cbd4479d1,56b3edf12bac74000d89e452,AWAITING REVIEW,Not Applicable,2025-09-11T16:22:04.870000Z,2025-09-11T16:43:01.266000Z,,2025-09-11T16:43:01.705048Z,1257.0,C7TJCFB5,4375,"English, French","No, I have no issues seeing colours",33,Female,White,Canada,Canada,Canada,French,No,Full-Time
68c2f6f775b94b416a5d34e8,660b46f30e0078173c658320,AWAITING REVIEW,Not Applicable,2025-09-11T16:22:03.689000Z,2025-09-11T16:43:48.292000Z,,2025-09-11T16:43:48.723666Z,1305.0,C7TJCFB5,702,English,"No, I have no issues seeing colours",28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
68c2f700410cdeebb1114bf7,5e3d57c40d3a26000edff2e1,AWAITING REVIEW,Not Applicable,2025-09-11T16:21:26.041000Z,2025-09-11T16:34:35.987000Z,,2025-09-11T16:34:36.478373Z,790.0,C7TJCFB5,212,English,"No, I have no issues seeing colours",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68c2f73c03100802e48c4c36,613e495d5991ed54f860fe9d,AWAITING REVIEW,Not Applicable,2025-09-11T16:22:53.657000Z,2025-09-11T16:45:30.343000Z,,2025-09-11T16:45:30.769925Z,1357.0,C7TJCFB5,3164,English,"No, I have no issues seeing colours",47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68c2f762078efc0f80c801e8,67a577bd526d53b904219c1d,AWAITING REVIEW,Not Applicable,2025-09-11T16:23:03.401000Z,2025-09-11T16:51:12.498000Z,,2025-09-11T16:51:12.939386Z,1690.0,C7TJCFB5,1227,"English, Spanish","No, I have no issues seeing colours",63,Male,White,Colombia,United States,United States,Spanish,No,Full-Time
68c2f77adccf9ae390e52e33,66e7381b679a09a5e859d755,AWAITING REVIEW,Not Applicable,2025-09-11T16:23:46.399000Z,2025-09-11T16:36:22.074000Z,,2025-09-11T16:36:22.508565Z,756.0,C7TJCFB5,756,English,"No, I have no issues seeing colours",39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
68c2f7813f1cb089e150756b,5aafd9eff69e940001d88bf4,AWAITING REVIEW,Not Applicable,2025-09-11T16:23:39.096000Z,2025-09-11T16:43:58.444000Z,,2025-09-11T16:43:58.906698Z,1220.0,C7TJCFB5,5122,English,"No, I have no issues seeing colours",59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68c2f7836c07d49b8de689bc,5e2be3d254c76b227de0b72f,AWAITING REVIEW,Not Applicable,2025-09-11T16:25:22.050000Z,2025-09-11T16:50:06.427000Z,,2025-09-11T16:50:06.845557Z,1485.0,C7TJCFB5,452,English,"No, I have no issues seeing colours",38,Female,White,United States,Canada,United States,English,No,Full-Time
68c2f7a996b6937f4508b1bc,66be3ed60ce8896e4feb1003,AWAITING REVIEW,Not Applicable,2025-09-11T16:24:14.886000Z,2025-09-11T16:38:16.621000Z,,2025-09-11T16:38:17.225809Z,842.0,C7TJCFB5,3600,English,"No, I have no issues seeing colours",50,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68c2f7bb0719ba5481fbc7f2,5b985404a15058000124e508,AWAITING REVIEW,Not Applicable,2025-09-11T16:28:13.058000Z,2025-09-11T16:47:06.595000Z,,2025-09-11T16:47:07.145866Z,1134.0,C7TJCFB5,926,English,"No, I have no issues seeing colours",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68c2f7c32e265069b8fb522c,66c4a1fec251e66e9fd02d6f,AWAITING REVIEW,Not Applicable,2025-09-11T16:24:42.183000Z,2025-09-11T17:30:22.753000Z,,2025-09-11T17:30:23.126269Z,3941.0,APPL6,1236,English,"No, I have no issues seeing colours",43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68c2f7c89dabd47508e8bbb6,677f2415a436ac59cafc20a7,AWAITING REVIEW,Not Applicable,2025-09-11T16:25:06.068000Z,2025-09-11T16:49:01.168000Z,,2025-09-11T16:49:01.601302Z,1436.0,C7TJCFB5,288,English,"No, I have no issues seeing colours",19,Male,Black,United Kingdom,United Kingdom,United States,English,DATA_EXPIRED,DATA_EXPIRED
68c2f7d0f1594846e4e68228,5f048fdc0aea5b0ae3215fc9,AWAITING REVIEW,Not Applicable,2025-09-11T16:25:07.469000Z,2025-09-11T17:21:41.296000Z,,2025-09-11T17:21:41.711858Z,3394.0,C7TJCFB5,5529,English,"No, I have no issues seeing colours",68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68c2f7e7b80d32be1b3a421b,5caf6864971a7b0012dc7562,AWAITING REVIEW,Not Applicable,2025-09-11T16:25:16.338000Z,2025-09-11T16:54:54.603000Z,,2025-09-11T16:54:55.128974Z,1779.0,C7TJCFB5,3767,English,"No, I have no issues seeing colours",37,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
68c2f805a8d2b6f424416fd5,665a2ec0103f8c77303c4a83,AWAITING REVIEW,Not Applicable,2025-09-11T16:25:45.659000Z,2025-09-11T16:46:12.863000Z,,2025-09-11T16:46:13.379627Z,1228.0,C7TJCFB5,582,English,"No, I have no issues seeing colours",58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
