Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68a358ad666c20cc8665edcf,6105619fd55674bb2c2f0f74,AWAITING REVIEW,Not Applicable,2025-08-18T16:45:47.065000Z,2025-08-18T17:15:13.439000Z,,2025-08-18T17:15:13.879601Z,1767.0,C14M5UWB,2051,English,"No, I have no issues seeing colours",28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a3590e010e1a539d2f15be,67c1330b2901cfc01e410de0,AWAITING REVIEW,Not Applicable,2025-08-18T16:48:04.469000Z,2025-08-18T17:27:12.213000Z,,2025-08-18T17:27:13.631171Z,2348.0,C14M5UWB,129,"English, Punjabi","No, I have no issues seeing colours",42,Female,Asian,Canada,Canada,Canada,English,No,Part-Time
68a35a167e2aa80be1cb7757,66c0e527746d984d9bff5f3f,AWAITING REVIEW,Not Applicable,2025-08-18T16:51:38.037000Z,2025-08-18T17:11:50.908000Z,,2025-08-18T17:11:51.354715Z,1213.0,C14M5UWB,1862,"Chinese, English","No, I have no issues seeing colours",33,Male,Asian,China,Canada,Canada,Chinese,No,Full-Time
68a35ad812fd7a4461814907,66d15c3223f628509ca2dd64,AWAITING REVIEW,Not Applicable,2025-08-18T16:54:53.912000Z,2025-08-18T17:18:14.082000Z,,2025-08-18T17:18:14.544705Z,1401.0,C14M5UWB,455,English,"No, I have no issues seeing colours",29,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68a35af9713f2fc5448b0b9f,5d88db42c1d06e001a1fdcab,AWAITING REVIEW,Not Applicable,2025-08-18T16:55:24.902000Z,2025-08-18T17:18:48.993000Z,,2025-08-18T17:18:49.434316Z,1405.0,C14M5UWB,15880,English,"No, I have no issues seeing colours",51,Female,White,United States,United States,United States,English,No,Full-Time
68a35ba1e532f6e311368915,6708da9c62672d0fe65b6683,AWAITING REVIEW,Not Applicable,2025-08-18T16:59:16.543000Z,2025-08-18T17:16:30.364000Z,,2025-08-18T17:16:30.761097Z,1034.0,C14M5UWB,1224,English,"No, I have no issues seeing colours",49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a35be45ff8e42c90963835,66cb416f427974865365523d,AWAITING REVIEW,Not Applicable,2025-08-18T16:59:16.287000Z,2025-08-18T17:13:40.606000Z,,2025-08-18T17:13:41.103690Z,865.0,C14M5UWB,658,"English, French, Czech","No, I have no issues seeing colours",31,Male,White,Canada,Canada,Canada,English,No,Part-Time
68a35bec1fd775278b91d93d,6369700320bc7dd22e733009,AWAITING REVIEW,Not Applicable,2025-08-18T16:59:29.517000Z,2025-08-18T17:23:57.531000Z,,2025-08-18T17:23:57.957651Z,1469.0,C14M5UWB,6596,English,"No, I have no issues seeing colours",66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68a35c0c28766920be22aac3,6765d0aaf6525ec5830bbf82,AWAITING REVIEW,Not Applicable,2025-08-18T17:00:06.732000Z,2025-08-18T17:26:31.810000Z,,2025-08-18T17:26:32.193799Z,1586.0,C14M5UWB,874,English,"No, I have no issues seeing colours",34,Male,Black,United Kingdom,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,Full-Time
68a35dc07695bdc394f9490d,57d5ab3a722df500017f3622,AWAITING REVIEW,Not Applicable,2025-08-18T17:07:16.349000Z,2025-08-18T17:28:28.829000Z,,2025-08-18T17:28:29.254452Z,1273.0,C14M5UWB,8046,English,"No, I have no issues seeing colours",44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a35f3c66ea0b520bfd3ab5,65ca9c729a13f898ae374552,AWAITING REVIEW,Not Applicable,2025-08-18T17:13:37.282000Z,2025-08-18T17:38:41.812000Z,,2025-08-18T17:38:42.263869Z,1505.0,C14M5UWB,2804,English,"No, I have no issues seeing colours",37,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a35fa8dd03c3adef513b04,6716a2900d9e3d912bc2f6c2,AWAITING REVIEW,Not Applicable,2025-08-18T17:15:39.297000Z,2025-08-18T17:40:28.809000Z,,2025-08-18T17:40:29.258680Z,1490.0,C14M5UWB,584,English,"No, I have no issues seeing colours",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a36058d91b4e0df8fe59c6,68261f711d5a8c5b71610d4b,AWAITING REVIEW,Not Applicable,2025-08-18T17:18:16.770000Z,2025-08-18T17:42:10.157000Z,,2025-08-18T17:42:10.629120Z,1434.0,NOCODE,347,"Chinese, English, Polish, Dutch, French, Japanese, Russian","No, I have no issues seeing colours",20,Male,White,Poland,United Kingdom,DATA_EXPIRED,Polish,Yes,Full-Time
68a36090c084851184362b91,66435e2e5c5b5aceb2195908,AWAITING REVIEW,Not Applicable,2025-08-18T17:19:16.970000Z,2025-08-18T17:33:20.712000Z,,2025-08-18T17:33:21.298573Z,844.0,C14M5UWB,1212,English,"No, I have no issues seeing colours",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a36092b97002293587cba9,5898e520979a590001d21df2,AWAITING REVIEW,Not Applicable,2025-08-18T17:19:17.749000Z,2025-08-18T17:37:47.940000Z,,2025-08-18T17:37:48.335655Z,1111.0,C14M5UWB,1894,"English, German, Japanese","No, I have no issues seeing colours",47,Female,White,United Kingdom,United States,United Kingdom,English,No,Full-Time
68a362647ddcb9870edf249d,5ece3f660e92801e30440344,AWAITING REVIEW,Not Applicable,2025-08-18T17:27:00.475000Z,2025-08-18T17:43:20.520000Z,,2025-08-18T17:43:20.957082Z,981.0,C14M5UWB,1994,English,"No, I have no issues seeing colours",24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a3635c7695bdc394f94a8e,6786c7d17bc067f2f666cbed,AWAITING REVIEW,Not Applicable,2025-08-18T17:31:08.653000Z,2025-08-18T18:07:29.751000Z,,2025-08-18T18:07:30.158141Z,2182.0,C14M5UWB,943,"Russian, Belarusian, English","No, I have no issues seeing colours",45,Female,White,Belarus,United States,Belarus,Russian,No,Part-Time
68a356b0576afe5980bf4b66,667eba97a530c308f48c8846,RETURNED,Not Applicable,2025-08-18T16:37:07.649000Z,,,,,,646,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a356b51f762d7f2ae01ecc,67c0dafd6e94e9833dbe9524,RETURNED,Not Applicable,2025-08-18T16:37:57.876000Z,,,,,,323,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a3572d7ab9ba53c965242e,62b9bd2b93657665bf0fc91d,RETURNED,Not Applicable,2025-08-18T16:39:16.143000Z,,,,,,2200,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35730c3b1f5def7e9d778,67ab683a8ee407704d374875,RETURNED,Not Applicable,2025-08-18T16:39:16.351000Z,,,,,,258,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35738dbe2f16e01c13531,67dc072eacaa1f3a0c84be04,RETURNED,Not Applicable,2025-08-18T16:39:28.530000Z,,,,,,343,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a3578f0b68d4dcf1841309,5eac351c63858608351866b4,RETURNED,Not Applicable,2025-08-18T16:40:52.691000Z,,,,,,2522,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a357a705398a9e04e89144,65cba5290b9dca9291cd76ac,RETURNED,Not Applicable,2025-08-18T16:42:10.331000Z,,,,,,2455,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a357b23752fef54a69e304,6120d602c1976a4114dcb110,REJECTED,Not Applicable,2025-08-18T16:41:28.326000Z,2025-08-18T16:42:28.597000Z,2025-08-18T16:45:25.381000Z,2025-08-18T16:42:28.988000Z,61.0,C44CGSS7,2359,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a3589e85fd898d2ca8e754,5db5e92f734a26000b470dde,RETURNED,Not Applicable,2025-08-18T16:56:00.015000Z,,,,,,1258,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a359ae57e1eead8c0b27f2,5f88b1277272d408b9a8676a,RETURNED,Not Applicable,2025-08-18T16:49:53.658000Z,,,,,,402,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35a3a61b7523e3a8990de,668ebf594982c57c983cd910,RETURNED,Not Applicable,2025-08-18T16:52:21.590000Z,,,,,,3130,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35b3f57e1eead8c0b2858,67d7598ad9aacf9073ca130d,ACTIVE,Not Applicable,2025-08-18T17:03:07.361000Z,,,,4745.0,,703,English,"No, I have no issues seeing colours",68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68a35c06fd43b24f85862bc5,5bc9f8b677740000016a08b5,RETURNED,Not Applicable,2025-08-18T16:59:50.723000Z,,,,,,10995,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35c0c62482dfbd19df705,62ebd3cd785939570957fe59,RETURNED,Not Applicable,2025-08-18T16:59:56.091000Z,,,,,,1571,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35ca6b498920da443574e,673a0fa7ed1b0189b74d67db,RETURNED,Not Applicable,2025-08-18T17:02:40.193000Z,,,,,,633,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68a35ccfbf9ecda439df245b,673918cac1da9f53da621209,AWAITING REVIEW,Not Applicable,2025-08-18T17:03:36.038000Z,2025-08-18T17:15:44.388000Z,,,729.0,C14M5UWB,866,English,"No, I have no issues seeing colours",30,Male,Mixed,Canada,Canada,Canada,English,No,Full-Time
68a35fb1b8f5ad6a1e7007ce,5dea7a7df87f5519e686ff7b,RETURNED,Not Applicable,2025-08-18T17:16:35.387000Z,,,,,,6193,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
